Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
169;2085500;1644302336;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
170;2038000;1644302336;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
171;2173000;1644314624;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
172;2488700;1644314624;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
173;3595300;1644326912;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
174;2841800;1644326912;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
175;2620900;1644326912;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
176;3571200;1644326912;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
177;2637200;1644326912;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
178;3276500;1644326912;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
179;2314300;1644326912;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
180;2028100;1644326912;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
181;2356500;1644326912;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
182;2123100;1644326912;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
183;2229600;1644326912;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
184;3671100;1644339200;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
185;4918400;1644355584;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
186;3405100;1644355584;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
187;3128700;1644355584;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
188;3545300;1644355584;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
189;5164900;1644367872;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
190;3148300;1644367872;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
191;3227800;1644367872;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
192;3475400;1644384256;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
193;4771900;1644396544;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
194;3435100;1644408832;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
195;2935800;1644408832;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
196;2889600;1644425216;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
197;2187400;1644425216;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
198;3149900;1644425216;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
199;2453900;1644425216;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
200;2046200;1644449792;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
201;1769200;1644449792;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
202;1777500;1644449792;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
203;1739200;1644449792;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
204;1869500;1644449792;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
205;2531400;1644449792;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
206;3767100;1644449792;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
207;2341100;1644462080;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
