Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
141;2154000;574377984;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
142;2833700;574377984;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
143;1995400;574382080;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
144;2219600;574390272;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
145;2405600;574398464;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
146;2015700;574402560;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
147;2411200;574414848;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
148;2261600;574418944;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
149;2322500;574468096;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
150;2892500;574468096;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
151;2191200;574480384;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
152;2142600;574488576;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
153;2139000;574492672;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
154;2299500;574504960;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
155;2175300;574509056;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
156;2655100;574545920;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
157;2008000;574550016;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
158;2400300;574562304;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
159;2079000;574566400;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
160;2257000;574578688;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
161;2134600;574586880;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
162;2369000;574595072;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
163;2481100;574636032;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
164;2337100;574644224;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
165;2324100;574652416;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
166;2099300;574660608;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
167;2142300;574672896;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
168;2314700;574676992;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
169;2057300;574685184;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
170;2471100;574722048;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
171;2117400;574730240;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
172;2268600;574738432;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
173;2223600;574746624;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
174;2383400;574754816;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
175;2122700;574763008;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
176;2268200;574767104;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
177;2181900;574779392;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
178;2906400;574812160;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
179;1705800;574824448;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
180;2424300;574828544;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
181;2360300;574840832;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
182;2146000;574844928;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
183;2225700;574853120;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
184;2192000;574865408;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
185;2600700;574902272;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
186;1964700;574914560;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
187;2293000;574918656;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
188;2186800;574926848;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
189;2406700;574935040;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
190;2078400;574943232;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
191;2313000;574951424;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
192;2186500;574959616;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
193;2489000;574996480;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
194;1982700;575004672;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
195;2269700;575008768;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
196;2262300;575021056;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
197;2339800;575025152;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
198;2100700;575037440;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
199;2306900;575045632;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
200;2249000;575082496;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
201;2358600;575090688;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
202;2041700;575094784;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
