Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT (ms),Multiplay PacketLoss,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
3120,2180600,592408576,13471744,668989709,504,61,0,0,0,0,0,0,0,0,82,0,1
3121,4145800,592412672,13471744,668989709,505,105,0,0,0,0,0,0,0,0,82,0,1
3122,3677100,592494592,13471744,668989709,505,105,0,0,0,0,0,0,0,0,82,0,1
3123,2018100,592494592,13471744,668989709,505,105,0,0,0,0,0,0,0,0,82,0,1
3124,3834100,592543744,13471744,668989709,505,105,0,0,0,0,0,0,0,0,82,0,1
3125,1989900,592977920,16351232,671869197,505,105,0,0,0,0,0,0,0,0,82,0,1
3126,4395800,593412096,16351232,671869197,505,105,0,0,0,0,0,0,0,0,82,0,1
3127,4447700,593936384,16355328,671873293,506,69426,0,0,0,0,0,0,0,0,82,0,1
3128,2611700,593936384,16355328,671873293,506,69426,0,0,0,0,0,0,0,0,82,0,1
3129,2889700,593936384,16355328,671873293,506,69426,0,0,0,0,0,0,0,0,82,0,1
3130,2199200,593936384,16355328,671873293,506,69426,0,0,0,0,0,0,0,0,82,0,1
3131,3633900,593936384,16355328,671873293,506,69426,0,0,0,0,0,0,0,0,82,0,1
3132,2156600,593940480,16355328,671873293,507,69427,0,0,0,0,0,0,0,0,82,0,1
3133,5011600,593940480,16355328,671873293,507,69427,0,0,0,0,0,0,0,0,82,0,1
3134,1890500,593940480,16355328,671873293,507,69427,0,0,0,0,0,0,0,0,82,0,1
3135,4321000,593940480,16355328,671873293,507,69427,0,0,0,0,0,0,0,0,82,0,1
3136,2112400,593940480,16355328,671873293,507,69427,0,0,0,0,0,0,0,0,82,0,1
3137,4729000,593960960,16355328,671873293,508,63,0,0,0,0,0,0,0,0,82,0,1
3138,2126300,593989632,16355328,671873293,508,63,0,0,0,0,0,0,0,0,82,0,1
3139,4562500,594423808,16355328,671873293,508,63,0,0,0,0,0,0,0,0,82,0,1
3140,2081600,594423808,16355328,671873293,508,63,0,0,0,0,0,0,0,0,82,0,1
3141,4265600,594423808,16355328,671873293,508,63,0,0,0,0,0,0,0,0,82,0,1
3142,2268000,594423808,16355328,671873293,509,69427,0,0,0,0,0,0,0,0,82,0,1
3143,5514500,594857984,16355328,671873293,509,69427,0,0,0,0,0,0,0,0,82,0,1
3144,1856200,595034112,16355328,688650509,509,69427,0,0,0,0,0,0,0,0,82,0,1
3145,4392400,595034112,16355328,688650509,509,69427,0,0,0,0,0,0,0,0,82,0,1
3146,2318400,595034112,16355328,688650509,510,92,0,0,0,0,0,0,0,0,82,0,1
3147,5209500,595468288,16355328,688650509,510,92,0,0,0,0,0,0,0,0,82,0,1
3148,2226000,595558400,16355328,688650509,510,92,0,0,0,0,0,0,0,0,82,0,1
3149,4357900,595558400,16355328,688650509,510,92,0,0,0,0,0,0,0,0,82,0,1
3150,2048500,595562496,16355328,688650509,510,92,0,0,0,0,0,0,0,0,82,0,1
3151,4270400,595668992,16355328,688650509,511,69428,0,0,0,0,0,0,0,0,82,0,1
3152,2018300,595869696,16355328,705427725,511,69428,0,0,0,0,0,0,0,0,82,0,1
3153,3827300,595869696,16355328,705427725,511,69428,0,0,0,0,0,0,0,0,82,0,1
3154,4801600,595869696,16355328,705427725,511,69428,0,0,0,0,0,0,0,0,82,0,1
3155,1978600,595869696,16355328,705427725,511,69428,0,0,0,0,0,0,0,0,82,0,1
3156,3890400,595869696,16355328,705427725,512,69426,0,0,0,0,0,0,0,0,82,0,1
3157,3229900,595955712,16355328,705427725,512,69426,0,0,0,0,0,0,0,0,82,0,1
3158,2091700,595951616,16351232,705423629,512,69426,0,0,0,0,0,0,0,0,82,0,1
3159,3397100,595951616,16351232,705423629,512,69426,0,0,0,0,0,0,0,0,82,0,1
3160,2217200,595951616,16351232,705423629,512,69426,0,0,0,0,0,0,0,0,82,0,1
3161,3756300,595951616,16351232,705423629,512,69426,0,0,0,0,0,0,0,0,82,0,1
3162,2622100,595951616,16351232,705423629,513,69428,0,0,0,0,0,0,0,0,82,0,1
3163,4921200,595951616,16351232,705423629,513,69428,0,0,0,0,0,0,0,0,82,0,1
3164,1876100,595951616,16351232,705423629,513,69428,0,0,0,0,0,0,0,0,82,0,1
3165,4314100,595951616,16351232,705423629,513,69428,0,0,0,0,0,0,0,0,82,0,1
3166,2088600,595951616,16351232,705423629,513,69428,0,0,0,0,0,0,0,0,82,0,1
3167,4319200,596082688,16351232,705423629,514,69427,0,0,0,0,0,0,0,0,82,0,1
3168,2129300,596082688,16351232,705423629,514,69427,0,0,0,0,0,0,0,0,82,0,1
3169,4568800,596082688,16351232,705423629,514,69427,0,0,0,0,0,0,0,0,82,0,1
3170,1968500,596082688,16351232,705423629,514,69427,0,0,0,0,0,0,0,0,82,0,1
3171,4405500,596082688,16351232,705423629,514,69427,0,0,0,0,0,0,0,0,82,0,1
3172,2717900,596082688,16351232,705423629,515,69428,0,0,0,0,0,0,0,0,82,0,1
3173,5262300,596082688,16351232,705423629,515,69428,0,0,0,0,0,0,0,0,82,0,1
3174,2134000,596254720,16351232,705423629,515,69428,0,0,0,0,0,0,0,0,82,0,1
3175,5247200,596254720,16351232,705423629,515,69428,0,0,0,0,0,0,0,0,82,0,1
3176,2812200,596254720,16351232,705423629,516,96,0,0,0,0,0,0,0,0,82,0,1
3177,5145000,596254720,16351232,705423629,516,96,0,0,0,0,0,0,0,0,82,0,1
3178,4347500,596348928,16351232,722200845,516,96,0,0,0,0,0,0,0,0,82,0,1
3179,2653200,596430848,16351232,722200845,516,96,0,0,0,0,0,0,0,0,82,0,1
3180,3872300,596430848,16351232,722200845,516,96,0,0,0,0,0,0,0,0,82,0,1
