Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
239;2153500;575303680;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
240;2183700;575303680;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
241;2284100;575307776;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
242;2197300;575315968;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
243;2392800;575348736;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
244;2095900;575361024;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
245;2255900;575365120;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
246;2311300;575373312;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
247;2301000;575373312;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
248;2087800;575377408;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
249;2282400;575381504;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
250;2175400;575385600;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
251;2391400;575418368;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
252;2076700;575426560;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
253;2342700;575430656;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
254;2409200;575434752;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
255;2147000;575434752;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
256;2236500;575442944;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
257;2317600;575442944;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
258;2162200;575488000;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
259;2668300;575496192;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
260;2000100;575500288;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
261;2295300;575504384;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
262;2008700;575504384;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
263;2430200;575512576;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
264;2063800;575512576;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
265;2266700;575516672;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
266;2201800;575549440;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
267;2427000;575553536;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
268;2079700;575557632;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
269;2297700;575561728;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
270;2218000;575565824;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
271;2502300;575569920;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
272;2013200;575569920;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
273;2469100;575610880;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
274;2350700;575614976;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
275;2046600;575619072;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
276;2279200;575623168;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
277;2217700;575627264;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
278;2169900;575631360;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
279;2613200;575631360;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
280;2046300;575664128;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
281;2654300;575664128;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
282;2127400;575672320;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
283;2267900;575672320;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
284;2194800;575680512;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
285;2394300;575680512;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
286;2043600;575684608;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
287;2951400;575688704;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
