Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT (ms),Multiplay PacketLoss,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
3545,2198400,600125440,15020032,704092429,505,79192,0,0,0,0,0,0,0,0,228,0,1
3546,2382700,600125440,15020032,704092429,505,79192,0,0,0,0,0,0,0,0,228,0,1
3547,2267400,600125440,15020032,704092429,505,79192,0,0,0,0,0,0,0,0,228,0,1
3548,2143200,600125440,15020032,704092429,505,79192,0,0,0,0,0,0,0,0,228,0,1
3549,2138100,600223744,15020032,720869645,506,80939,0,0,0,0,0,0,0,0,228,0,1
3550,3920600,600309760,15020032,720869645,506,80939,0,0,0,0,0,0,0,0,228,0,1
3551,2033600,600309760,15020032,720869645,506,80939,0,0,0,0,0,0,0,0,228,0,1
3552,2473500,600309760,15020032,720869645,506,80939,0,0,0,0,0,0,0,0,228,0,1
3553,2110600,600309760,15020032,720869645,506,80939,0,0,0,0,0,0,0,0,228,0,1
3554,3786000,600309760,15020032,720869645,506,80939,0,0,0,0,0,0,0,0,228,0,1
3555,4068200,600313856,15020032,720869645,507,80037,0,0,0,0,0,0,0,0,228,0,1
3556,1835800,600403968,15020032,720869645,507,80037,0,0,0,0,0,0,0,0,228,0,1
3557,2696900,600403968,15020032,720869645,507,80037,0,0,0,0,0,0,0,0,228,0,1
3558,1967400,600403968,15020032,720869645,507,80037,0,0,0,0,0,0,0,0,228,0,1
3559,2402100,600403968,15020032,720869645,507,80037,0,0,0,0,0,0,0,0,228,0,1
3560,2131200,600403968,15020032,720869645,507,80037,0,0,0,0,0,0,0,0,228,0,1
3561,2297800,600403968,15020032,720869645,508,78249,0,0,0,0,0,0,0,0,228,0,1
3562,3371900,600403968,15020032,720869645,508,78249,0,0,0,0,0,0,0,0,228,0,1
3563,2360100,600403968,15020032,720869645,508,78249,0,0,0,0,0,0,0,0,228,0,1
3564,2083900,600399872,15015936,720865549,508,78249,0,0,0,0,0,0,0,0,228,0,1
3565,2306800,600399872,15015936,720865549,508,78249,0,0,0,0,0,0,0,0,228,0,1
3566,2250700,600399872,15015936,720865549,508,78249,0,0,0,0,0,0,0,0,228,0,1
3567,2721500,600399872,15015936,720865549,508,78249,0,0,0,0,0,0,0,0,228,0,1
3568,2114700,600399872,15015936,720865549,509,65917,0,0,0,0,0,0,0,0,228,0,1
3569,4091700,600399872,15015936,720865549,509,65917,0,0,0,0,0,0,0,0,228,0,1
3570,2126800,600498176,15015936,737642765,509,65917,0,0,0,0,0,0,0,0,228,0,1
