Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT (ms),Multiplay PacketLoss,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
3457,3862600,595030016,16621568,672139533,487,62,0,0,0,0,0,0,0,0,76,0,1
3458,2875000,595030016,16621568,672139533,487,62,0,0,0,0,0,0,0,0,76,0,1
3459,2104600,595030016,16621568,672139533,488,76104,0,0,0,0,0,0,0,0,76,0,1
3460,3642200,595120128,16621568,672139533,488,76104,0,0,0,0,0,0,0,0,76,0,1
3461,2102100,595120128,16621568,672139533,488,76104,0,0,0,0,0,0,0,0,76,0,1
3462,2503500,595177472,16621568,672139533,488,76104,0,0,0,0,0,0,0,0,76,0,1
3463,2024600,595177472,16621568,672139533,488,76104,0,0,0,0,0,0,0,0,76,0,1
3464,2544000,595177472,16621568,672139533,488,76104,0,0,0,0,0,0,0,0,76,0,1
3465,2095400,595177472,16621568,672139533,489,156,0,0,0,0,0,0,0,0,76,0,1
3466,4183700,595202048,16621568,672139533,489,156,0,0,0,0,0,0,0,0,76,0,1
3467,1866800,595259392,16621568,672139533,489,156,0,0,0,0,0,0,0,0,76,0,1
3468,2608900,595259392,16621568,672139533,489,156,0,0,0,0,0,0,0,0,76,0,1
3469,2163700,595259392,16621568,672139533,489,156,0,0,0,0,0,0,0,0,76,0,1
3470,2199600,595259392,16621568,672139533,489,156,0,0,0,0,0,0,0,0,76,0,1
3471,2178300,595259392,16621568,672139533,489,156,0,0,0,0,0,0,0,0,76,0,1
3472,2172600,595259392,16621568,672139533,490,62,0,0,0,0,0,0,0,0,76,0,1
3473,3352100,595349504,16621568,672139533,490,62,0,0,0,0,0,0,0,0,76,0,1
3474,2169300,595439616,16621568,672139533,490,62,0,0,0,0,0,0,0,0,76,0,1
3475,2500600,595439616,16621568,672139533,490,62,0,0,0,0,0,0,0,0,76,0,1
3476,2315600,595439616,16621568,672139533,490,62,0,0,0,0,0,0,0,0,76,0,1
3477,2877800,595439616,16621568,672139533,490,62,0,0,0,0,0,0,0,0,76,0,1
3478,5400000,595439616,16621568,672139533,491,76106,0,0,0,0,0,0,0,0,76,0,1
3479,4159100,595443712,16625664,672143629,491,76106,0,0,0,0,0,0,0,0,76,0,1
3480,1977100,595443712,16625664,672143629,491,76106,0,0,0,0,0,0,0,0,76,0,1
3481,3150100,595443712,16625664,672143629,491,76106,0,0,0,0,0,0,0,0,76,0,1
3482,2113900,595443712,16625664,672143629,491,76106,0,0,0,0,0,0,0,0,76,0,1
3483,2408600,595443712,16625664,672143629,492,76105,0,0,0,0,0,0,0,0,76,0,1
3484,3240500,595443712,16625664,672143629,492,76105,0,0,0,0,0,0,0,0,76,0,1
3485,1980100,595443712,16625664,672143629,492,76105,0,0,0,0,0,0,0,0,76,0,1
3486,2523800,595443712,16625664,672143629,492,76105,0,0,0,0,0,0,0,0,76,0,1
3487,2340200,595443712,16625664,672143629,492,76105,0,0,0,0,0,0,0,0,76,0,1
3488,2052800,595443712,16625664,672143629,492,76105,0,0,0,0,0,0,0,0,76,0,1
3489,2232800,595443712,16625664,672143629,492,76105,0,0,0,0,0,0,0,0,76,0,1
3490,2389000,595443712,16625664,672143629,493,76105,0,0,0,0,0,0,0,0,76,0,1
3491,4090600,595443712,16625664,672143629,493,76105,0,0,0,0,0,0,0,0,76,0,1
3492,1897400,595542016,16625664,688920845,493,76105,0,0,0,0,0,0,0,0,76,0,1
3493,2559900,595542016,16625664,688920845,493,76105,0,0,0,0,0,0,0,0,76,0,1
3494,2225400,595542016,16625664,688920845,493,76105,0,0,0,0,0,0,0,0,76,0,1
3495,2156900,595542016,16625664,688920845,493,76105,0,0,0,0,0,0,0,0,76,0,1
3496,2441500,595542016,16625664,688920845,493,76105,0,0,0,0,0,0,0,0,76,0,1
3497,2378600,595636224,16625664,688920845,494,74,0,0,0,0,0,0,0,0,76,0,1
3498,3947800,595636224,16625664,688920845,494,74,0,0,0,0,0,0,0,0,76,0,1
3499,2754700,595668992,16625664,688920845,494,74,0,0,0,0,0,0,0,0,76,0,1
